Data type,Cancer group/site,Year,Sex,Age group (years),Count
Actual,Melanoma of the skin,2001,Persons,80-84,106
Actual,Melanoma of the skin,2001,Males,85-89,29
Actual,Melanoma of the skin,2001,Females,85-89,34
Actual,Melanoma of the skin,2001,Persons,85-89,63
Actual,Melanoma of the skin,2001,Males,90+,23
Actual,Melanoma of the skin,2001,Females,90+,22
Actual,Melanoma of the skin,2001,Persons,90+,45
Actual,Melanoma of the skin,2001,Males,All ages combined,684
Actual,Melanoma of the skin,2001,Females,All ages combined,390
Actual,Melanoma of the skin,2001,Persons,All ages combined,"1,074"
Actual,Melanoma of the skin,2002,Males,20-24,5
Actual,Melanoma of the skin,2002,Females,20-24,2
Actual,Melanoma of the skin,2002,Persons,20-24,7
Actual,Melanoma of the skin,2002,Males,25-29,6
Actual,Melanoma of the skin,2002,Females,25-29,2
Actual,Melanoma of the skin,2002,Persons,25-29,8
Actual,Melanoma of the skin,2002,Males,30-34,11
Actual,Melanoma of the skin,2002,Females,30-34,8
Actual,Melanoma of the skin,2002,Persons,30-34,19
Actual,Melanoma of the skin,2002,Males,35-39,16
Actual,Melanoma of the skin,2002,Females,35-39,9
Actual,Melanoma of the skin,2002,Persons,35-39,25
Actual,Melanoma of the skin,2002,Males,40-44,33
Actual,Melanoma of the skin,2002,Females,40-44,19
Actual,Melanoma of the skin,2002,Persons,40-44,52
Actual,Melanoma of the skin,2002,Males,45-49,36
Actual,Melanoma of the skin,2002,Females,45-49,16
Actual,Melanoma of the skin,2002,Persons,45-49,52
Actual,Melanoma of the skin,2002,Males,50-54,45
Actual,Melanoma of the skin,2002,Females,50-54,23
Actual,Melanoma of the skin,2002,Persons,50-54,68
Actual,Melanoma of the skin,2002,Males,55-59,60
Actual,Melanoma of the skin,2002,Females,55-59,19
Actual,Melanoma of the skin,2002,Persons,55-59,79
Actual,Melanoma of the skin,2002,Males,60-64,63
Actual,Melanoma of the skin,2002,Females,60-64,20
Actual,Melanoma of the skin,2002,Persons,60-64,83
Actual,Melanoma of the skin,2002,Males,65-69,89
Actual,Melanoma of the skin,2002,Females,65-69,21
Actual,Melanoma of the skin,2002,Persons,65-69,110
Actual,Melanoma of the skin,2002,Males,70-74,102
Actual,Melanoma of the skin,2002,Females,70-74,42
Actual,Melanoma of the skin,2002,Persons,70-74,144
Actual,Melanoma of the skin,2002,Males,75-79,96
Actual,Melanoma of the skin,2002,Females,75-79,44
Actual,Melanoma of the skin,2002,Persons,75-79,140
Actual,Melanoma of the skin,2002,Males,80-84,84
Actual,Melanoma of the skin,2002,Females,80-84,51
Actual,Melanoma of the skin,2002,Persons,80-84,135
Actual,Melanoma of the skin,2002,Males,85-89,58
Actual,Melanoma of the skin,2002,Females,85-89,25
Actual,Melanoma of the skin,2002,Persons,85-89,83
Actual,Melanoma of the skin,2002,Males,90+,19
Actual,Melanoma of the skin,2002,Females,90+,28
Actual,Melanoma of the skin,2002,Persons,90+,47
Actual,Melanoma of the skin,2002,Males,All ages combined,724
Actual,Melanoma of the skin,2002,Females,All ages combined,330
Actual,Melanoma of the skin,2002,Persons,All ages combined,"1,054"
Actual,Melanoma of the skin,2003,Males,15-19,2
Actual,Melanoma of the skin,2003,Persons,15-19,2
Actual,Melanoma of the skin,2003,Males,20-24,2
Actual,Melanoma of the skin,2003,Females,20-24,1
Actual,Melanoma of the skin,2003,Persons,20-24,3
Actual,Melanoma of the skin,2003,Males,25-29,5
Actual,Melanoma of the skin,2003,Females,25-29,4
Actual,Melanoma of the skin,2003,Persons,25-29,9
Actual,Melanoma of the skin,2003,Males,30-34,5
Actual,Melanoma of the skin,2003,Females,30-34,5
Actual,Melanoma of the skin,2003,Persons,30-34,10
Actual,Melanoma of the skin,2003,Males,35-39,17
Actual,Melanoma of the skin,2003,Females,35-39,9
Actual,Melanoma of the skin,2003,Persons,35-39,26
Actual,Melanoma of the skin,2003,Males,40-44,29
Actual,Melanoma of the skin,2003,Females,40-44,16
Actual,Melanoma of the skin,2003,Persons,40-44,45
Actual,Melanoma of the skin,2003,Males,45-49,44
Actual,Melanoma of the skin,2003,Females,45-49,29
Actual,Melanoma of the skin,2003,Persons,45-49,73
Actual,Melanoma of the skin,2003,Males,50-54,53
Actual,Melanoma of the skin,2003,Females,50-54,24
Actual,Melanoma of the skin,2003,Persons,50-54,77
Actual,Melanoma of the skin,2003,Males,55-59,67
Actual,Melanoma of the skin,2003,Females,55-59,21
Actual,Melanoma of the skin,2003,Persons,55-59,88
Actual,Melanoma of the skin,2003,Males,60-64,76
Actual,Melanoma of the skin,2003,Females,60-64,38
Actual,Melanoma of the skin,2003,Persons,60-64,114
Actual,Melanoma of the skin,2003,Males,65-69,88
Actual,Melanoma of the skin,2003,Females,65-69,46
Actual,Melanoma of the skin,2003,Persons,65-69,134
Actual,Melanoma of the skin,2003,Males,70-74,91
Actual,Melanoma of the skin,2003,Females,70-74,34
Actual,Melanoma of the skin,2003,Persons,70-74,125
Actual,Melanoma of the skin,2003,Males,75-79,111
Actual,Melanoma of the skin,2003,Females,75-79,47
Actual,Melanoma of the skin,2003,Persons,75-79,158
Actual,Melanoma of the skin,2003,Males,80-84,102
Actual,Melanoma of the skin,2003,Females,80-84,57
Actual,Melanoma of the skin,2003,Persons,80-84,159
Actual,Melanoma of the skin,2003,Males,85-89,58
Actual,Melanoma of the skin,2003,Females,85-89,29
Actual,Melanoma of the skin,2003,Persons,85-89,87
Actual,Melanoma of the skin,2003,Males,90+,14
Actual,Melanoma of the skin,2003,Females,90+,22
Actual,Melanoma of the skin,2003,Persons,90+,36
Actual,Melanoma of the skin,2003,Males,All ages combined,764
Actual,Melanoma of the skin,2003,Females,All ages combined,382
Actual,Melanoma of the skin,2003,Persons,All ages combined,"1,146"
Actual,Melanoma of the skin,2004,Females,10-14,1
Actual,Melanoma of the skin,2004,Persons,10-14,1
Actual,Melanoma of the skin,2004,Males,20-24,6
Actual,Melanoma of the skin,2004,Females,20-24,3
Actual,Melanoma of the skin,2004,Persons,20-24,9
Actual,Melanoma of the skin,2004,Males,25-29,5
Actual,Melanoma of the skin,2004,Females,25-29,3
Actual,Melanoma of the skin,2004,Persons,25-29,8
Actual,Melanoma of the skin,2004,Males,30-34,13
Actual,Melanoma of the skin,2004,Females,30-34,10
Actual,Melanoma of the skin,2004,Persons,30-34,23
Actual,Melanoma of the skin,2004,Males,35-39,16
Actual,Melanoma of the skin,2004,Females,35-39,10
Actual,Melanoma of the skin,2004,Persons,35-39,26
Actual,Melanoma of the skin,2004,Males,40-44,27
Actual,Melanoma of the skin,2004,Females,40-44,16
Actual,Melanoma of the skin,2004,Persons,40-44,43
Actual,Melanoma of the skin,2004,Males,45-49,45
Actual,Melanoma of the skin,2004,Females,45-49,26
Actual,Melanoma of the skin,2004,Persons,45-49,71
Actual,Melanoma of the skin,2004,Males,50-54,76
Actual,Melanoma of the skin,2004,Females,50-54,19
Actual,Melanoma of the skin,2004,Persons,50-54,95
Actual,Melanoma of the skin,2004,Males,55-59,76
Actual,Melanoma of the skin,2004,Females,55-59,29
Actual,Melanoma of the skin,2004,Persons,55-59,105
Actual,Melanoma of the skin,2004,Males,60-64,70
Actual,Melanoma of the skin,2004,Females,60-64,33
Actual,Melanoma of the skin,2004,Persons,60-64,103
Actual,Melanoma of the skin,2004,Males,65-69,89
Actual,Melanoma of the skin,2004,Females,65-69,31
Actual,Melanoma of the skin,2004,Persons,65-69,120
Actual,Melanoma of the skin,2004,Males,70-74,81
Actual,Melanoma of the skin,2004,Females,70-74,39
Actual,Melanoma of the skin,2004,Persons,70-74,120
Actual,Melanoma of the skin,2004,Males,75-79,128
Actual,Melanoma of the skin,2004,Females,75-79,52
Actual,Melanoma of the skin,2004,Persons,75-79,180
Actual,Melanoma of the skin,2004,Males,80-84,105
Actual,Melanoma of the skin,2004,Females,80-84,50
Actual,Melanoma of the skin,2004,Persons,80-84,155
Actual,Melanoma of the skin,2004,Males,85-89,59
Actual,Melanoma of the skin,2004,Females,85-89,35
Actual,Melanoma of the skin,2004,Persons,85-89,94
Actual,Melanoma of the skin,2004,Males,90+,19
Actual,Melanoma of the skin,2004,Females,90+,27
Actual,Melanoma of the skin,2004,Persons,90+,46
Actual,Melanoma of the skin,2004,Males,All ages combined,815
Actual,Melanoma of the skin,2004,Females,All ages combined,385
Actual,Melanoma of the skin,2004,Persons,All ages combined,"1,200"
Actual,Melanoma of the skin,2005,Females,20-24,2
Actual,Melanoma of the skin,2005,Persons,20-24,2
Actual,Melanoma of the skin,2005,Males,25-29,10
Actual,Melanoma of the skin,2005,Females,25-29,3
Actual,Melanoma of the skin,2005,Persons,25-29,13
Actual,Melanoma of the skin,2005,Males,30-34,18
Actual,Melanoma of the skin,2005,Females,30-34,3
Actual,Melanoma of the skin,2005,Persons,30-34,21
Actual,Melanoma of the skin,2005,Males,35-39,12
Actual,Melanoma of the skin,2005,Females,35-39,9
Actual,Melanoma of the skin,2005,Persons,35-39,21
Actual,Melanoma of the skin,2005,Males,40-44,35
Actual,Melanoma of the skin,2005,Females,40-44,19
Actual,Melanoma of the skin,2005,Persons,40-44,54
Actual,Melanoma of the skin,2005,Males,45-49,31
Actual,Melanoma of the skin,2005,Females,45-49,19
Actual,Melanoma of the skin,2005,Persons,45-49,50
Actual,Melanoma of the skin,2005,Males,50-54,53
Actual,Melanoma of the skin,2005,Females,50-54,36
Actual,Melanoma of the skin,2005,Persons,50-54,89
Actual,Melanoma of the skin,2005,Males,55-59,91
Actual,Melanoma of the skin,2005,Females,55-59,36
Actual,Melanoma of the skin,2005,Persons,55-59,127
Actual,Melanoma of the skin,2005,Males,60-64,79
Actual,Melanoma of the skin,2005,Females,60-64,29
Actual,Melanoma of the skin,2005,Persons,60-64,108
Actual,Melanoma of the skin,2005,Males,65-69,89
Actual,Melanoma of the skin,2005,Females,65-69,34
Actual,Melanoma of the skin,2005,Persons,65-69,123
Actual,Melanoma of the skin,2005,Males,70-74,107
Actual,Melanoma of the skin,2005,Females,70-74,41
Actual,Melanoma of the skin,2005,Persons,70-74,148
Actual,Melanoma of the skin,2005,Males,75-79,119
Actual,Melanoma of the skin,2005,Females,75-79,49
Actual,Melanoma of the skin,2005,Persons,75-79,168
Actual,Melanoma of the skin,2005,Males,80-84,123
Actual,Melanoma of the skin,2005,Females,80-84,61
Actual,Melanoma of the skin,2005,Persons,80-84,184
Actual,Melanoma of the skin,2005,Males,85-89,65
Actual,Melanoma of the skin,2005,Females,85-89,33
Actual,Melanoma of the skin,2005,Persons,85-89,98
Actual,Melanoma of the skin,2005,Males,90+,28
Actual,Melanoma of the skin,2005,Females,90+,39
Actual,Melanoma of the skin,2005,Persons,90+,67
Actual,Melanoma of the skin,2005,Males,All ages combined,860
Actual,Melanoma of the skin,2005,Females,All ages combined,413
Actual,Melanoma of the skin,2005,Persons,All ages combined,"1,273"
Actual,Melanoma of the skin,2006,Males,05-09,1
Actual,Melanoma of the skin,2006,Persons,05-09,1
Actual,Melanoma of the skin,2006,Males,15-19,2
Actual,Melanoma of the skin,2006,Persons,15-19,2
Actual,Melanoma of the skin,2006,Males,20-24,2
Actual,Melanoma of the skin,2006,Females,20-24,1
Actual,Melanoma of the skin,2006,Persons,20-24,3
Actual,Melanoma of the skin,2006,Males,25-29,7
Actual,Melanoma of the skin,2006,Females,25-29,7
Actual,Melanoma of the skin,2006,Persons,25-29,14
Actual,Melanoma of the skin,2006,Males,30-34,7
Actual,Melanoma of the skin,2006,Females,30-34,9
Actual,Melanoma of the skin,2006,Persons,30-34,16
Actual,Melanoma of the skin,2006,Males,35-39,17
Actual,Melanoma of the skin,2006,Females,35-39,7
Actual,Melanoma of the skin,2006,Persons,35-39,24
Actual,Melanoma of the skin,2006,Males,40-44,26
Actual,Melanoma of the skin,2006,Females,40-44,10
Actual,Melanoma of the skin,2006,Persons,40-44,36
Actual,Melanoma of the skin,2006,Males,45-49,35
Actual,Melanoma of the skin,2006,Females,45-49,29
Actual,Melanoma of the skin,2006,Persons,45-49,64
Actual,Melanoma of the skin,2006,Males,50-54,36
Actual,Melanoma of the skin,2006,Females,50-54,38
Actual,Melanoma of the skin,2006,Persons,50-54,74
Actual,Melanoma of the skin,2006,Males,55-59,58
Actual,Melanoma of the skin,2006,Females,55-59,44
Actual,Melanoma of the skin,2006,Persons,55-59,102
Actual,Melanoma of the skin,2006,Males,60-64,73
Actual,Melanoma of the skin,2006,Females,60-64,32
Actual,Melanoma of the skin,2006,Persons,60-64,105
Actual,Melanoma of the skin,2006,Males,65-69,85
Actual,Melanoma of the skin,2006,Females,65-69,44
Actual,Melanoma of the skin,2006,Persons,65-69,129
Actual,Melanoma of the skin,2006,Males,70-74,109
Actual,Melanoma of the skin,2006,Females,70-74,46
Actual,Melanoma of the skin,2006,Persons,70-74,155
Actual,Melanoma of the skin,2006,Males,75-79,133
Actual,Melanoma of the skin,2006,Females,75-79,60
Actual,Melanoma of the skin,2006,Persons,75-79,193
Actual,Melanoma of the skin,2006,Males,80-84,112
Actual,Melanoma of the skin,2006,Females,80-84,53
Actual,Melanoma of the skin,2006,Persons,80-84,165
Actual,Melanoma of the skin,2006,Males,85-89,64
Actual,Melanoma of the skin,2006,Females,85-89,32
Actual,Melanoma of the skin,2006,Persons,85-89,96
Actual,Melanoma of the skin,2006,Males,90+,28
Actual,Melanoma of the skin,2006,Females,90+,43
Actual,Melanoma of the skin,2006,Persons,90+,71
Actual,Melanoma of the skin,2006,Males,All ages combined,795
Actual,Melanoma of the skin,2006,Females,All ages combined,455
Actual,Melanoma of the skin,2006,Persons,All ages combined,"1,250"
Actual,Melanoma of the skin,2007,Females,15-19,1
Actual,Melanoma of the skin,2007,Persons,15-19,1
Actual,Melanoma of the skin,2007,Males,20-24,3
Actual,Melanoma of the skin,2007,Females,20-24,3
Actual,Melanoma of the skin,2007,Persons,20-24,6
Actual,Melanoma of the skin,2007,Males,25-29,7
Actual,Melanoma of the skin,2007,Females,25-29,11
Actual,Melanoma of the skin,2007,Persons,25-29,18
Actual,Melanoma of the skin,2007,Males,30-34,5
Actual,Melanoma of the skin,2007,Females,30-34,8
Actual,Melanoma of the skin,2007,Persons,30-34,13
Actual,Melanoma of the skin,2007,Males,35-39,20
Actual,Melanoma of the skin,2007,Females,35-39,10
Actual,Melanoma of the skin,2007,Persons,35-39,30
Actual,Melanoma of the skin,2007,Males,40-44,25
Actual,Melanoma of the skin,2007,Females,40-44,16
Actual,Melanoma of the skin,2007,Persons,40-44,41
Actual,Melanoma of the skin,2007,Males,45-49,48
Actual,Melanoma of the skin,2007,Females,45-49,26
Actual,Melanoma of the skin,2007,Persons,45-49,74
Actual,Melanoma of the skin,2007,Males,50-54,49
Actual,Melanoma of the skin,2007,Females,50-54,26
Actual,Melanoma of the skin,2007,Persons,50-54,75
Actual,Melanoma of the skin,2007,Males,55-59,85
Actual,Melanoma of the skin,2007,Females,55-59,24
Actual,Melanoma of the skin,2007,Persons,55-59,109
Actual,Melanoma of the skin,2007,Males,60-64,95
Actual,Melanoma of the skin,2007,Females,60-64,38
Actual,Melanoma of the skin,2007,Persons,60-64,133
Actual,Melanoma of the skin,2007,Males,65-69,80
Actual,Melanoma of the skin,2007,Females,65-69,35
Actual,Melanoma of the skin,2007,Persons,65-69,115
Actual,Melanoma of the skin,2007,Males,70-74,101
Actual,Melanoma of the skin,2007,Females,70-74,40
Actual,Melanoma of the skin,2007,Persons,70-74,141
Actual,Melanoma of the skin,2007,Males,75-79,141
Actual,Melanoma of the skin,2007,Females,75-79,55
Actual,Melanoma of the skin,2007,Persons,75-79,196
Actual,Melanoma of the skin,2007,Males,80-84,119
Actual,Melanoma of the skin,2007,Females,80-84,49
Actual,Melanoma of the skin,2007,Persons,80-84,168
Actual,Melanoma of the skin,2007,Males,85-89,78
Actual,Melanoma of the skin,2007,Females,85-89,42
Actual,Melanoma of the skin,2007,Persons,85-89,120
Actual,Melanoma of the skin,2007,Males,90+,34
Actual,Melanoma of the skin,2007,Females,90+,41
Actual,Melanoma of the skin,2007,Persons,90+,75
Actual,Melanoma of the skin,2007,Males,All ages combined,890
Actual,Melanoma of the skin,2007,Females,All ages combined,425
Actual,Melanoma of the skin,2007,Persons,All ages combined,"1,315"
Actual,Melanoma of the skin,2008,Males,15-19,1
Actual,Melanoma of the skin,2008,Persons,15-19,1
Actual,Melanoma of the skin,2008,Males,20-24,4
Actual,Melanoma of the skin,2008,Females,20-24,3
Actual,Melanoma of the skin,2008,Persons,20-24,7
Actual,Melanoma of the skin,2008,Males,25-29,5
Actual,Melanoma of the skin,2008,Females,25-29,7
Actual,Melanoma of the skin,2008,Persons,25-29,12
Actual,Melanoma of the skin,2008,Males,30-34,13
Actual,Melanoma of the skin,2008,Females,30-34,5
Actual,Melanoma of the skin,2008,Persons,30-34,18
Actual,Melanoma of the skin,2008,Males,35-39,19
Actual,Melanoma of the skin,2008,Females,35-39,17
Actual,Melanoma of the skin,2008,Persons,35-39,36
Actual,Melanoma of the skin,2008,Males,40-44,23
Actual,Melanoma of the skin,2008,Females,40-44,20
Actual,Melanoma of the skin,2008,Persons,40-44,43
Actual,Melanoma of the skin,2008,Males,45-49,31
Actual,Melanoma of the skin,2008,Females,45-49,26
Actual,Melanoma of the skin,2008,Persons,45-49,57
Actual,Melanoma of the skin,2008,Males,50-54,43
Actual,Melanoma of the skin,2008,Females,50-54,25
Actual,Melanoma of the skin,2008,Persons,50-54,68
Actual,Melanoma of the skin,2008,Males,55-59,91
Actual,Melanoma of the skin,2008,Females,55-59,27
Actual,Melanoma of the skin,2008,Persons,55-59,118
Actual,Melanoma of the skin,2008,Males,60-64,88
Actual,Melanoma of the skin,2008,Females,60-64,40
Actual,Melanoma of the skin,2008,Persons,60-64,128
Actual,Melanoma of the skin,2008,Males,65-69,114
Actual,Melanoma of the skin,2008,Females,65-69,44
Actual,Melanoma of the skin,2008,Persons,65-69,158
Actual,Melanoma of the skin,2008,Males,70-74,111
Actual,Melanoma of the skin,2008,Females,70-74,38
Actual,Melanoma of the skin,2008,Persons,70-74,149
Actual,Melanoma of the skin,2008,Males,75-79,146
Actual,Melanoma of the skin,2008,Females,75-79,48
Actual,Melanoma of the skin,2008,Persons,75-79,194
Actual,Melanoma of the skin,2008,Males,80-84,142
Actual,Melanoma of the skin,2008,Females,80-84,55
Actual,Melanoma of the skin,2008,Persons,80-84,197
Actual,Melanoma of the skin,2008,Males,85-89,78
Actual,Melanoma of the skin,2008,Females,85-89,60
Actual,Melanoma of the skin,2008,Persons,85-89,138
Actual,Melanoma of the skin,2008,Males,90+,33
Actual,Melanoma of the skin,2008,Females,90+,40
Actual,Melanoma of the skin,2008,Persons,90+,73
Actual,Melanoma of the skin,2008,Males,All ages combined,942
Actual,Melanoma of the skin,2008,Females,All ages combined,455
Actual,Melanoma of the skin,2008,Persons,All ages combined,"1,397"
Actual,Melanoma of the skin,2009,Males,05-09,1
Actual,Melanoma of the skin,2009,Persons,05-09,1
Actual,Melanoma of the skin,2009,Males,20-24,1
Actual,Melanoma of the skin,2009,Females,20-24,3
Actual,Melanoma of the skin,2009,Persons,20-24,4
Actual,Melanoma of the skin,2009,Males,25-29,3
Actual,Melanoma of the skin,2009,Females,25-29,6
Actual,Melanoma of the skin,2009,Persons,25-29,9
Actual,Melanoma of the skin,2009,Males,30-34,15
Actual,Melanoma of the skin,2009,Females,30-34,5
Actual,Melanoma of the skin,2009,Persons,30-34,20
Actual,Melanoma of the skin,2009,Males,35-39,16
Actual,Melanoma of the skin,2009,Females,35-39,15
Actual,Melanoma of the skin,2009,Persons,35-39,31
Actual,Melanoma of the skin,2009,Males,40-44,24
Actual,Melanoma of the skin,2009,Females,40-44,20
Actual,Melanoma of the skin,2009,Persons,40-44,44
Actual,Melanoma of the skin,2009,Males,45-49,34
Actual,Melanoma of the skin,2009,Females,45-49,23
Actual,Melanoma of the skin,2009,Persons,45-49,57
Actual,Melanoma of the skin,2009,Males,50-54,56
Actual,Melanoma of the skin,2009,Females,50-54,32
Actual,Melanoma of the skin,2009,Persons,50-54,88
Actual,Melanoma of the skin,2009,Males,55-59,69
Actual,Melanoma of the skin,2009,Females,55-59,37
Actual,Melanoma of the skin,2009,Persons,55-59,106
Actual,Melanoma of the skin,2009,Males,60-64,96
Actual,Melanoma of the skin,2009,Females,60-64,40
Actual,Melanoma of the skin,2009,Persons,60-64,136
Actual,Melanoma of the skin,2009,Males,65-69,112
Actual,Melanoma of the skin,2009,Females,65-69,53
Actual,Melanoma of the skin,2009,Persons,65-69,165
Actual,Melanoma of the skin,2009,Males,70-74,132
Actual,Melanoma of the skin,2009,Females,70-74,43
Actual,Melanoma of the skin,2009,Persons,70-74,175
Actual,Melanoma of the skin,2009,Males,75-79,123
Actual,Melanoma of the skin,2009,Females,75-79,44
Actual,Melanoma of the skin,2009,Persons,75-79,167
Actual,Melanoma of the skin,2009,Males,80-84,151
Actual,Melanoma of the skin,2009,Females,80-84,51
Actual,Melanoma of the skin,2009,Persons,80-84,202
Actual,Melanoma of the skin,2009,Males,85-89,79
Actual,Melanoma of the skin,2009,Females,85-89,55
Actual,Melanoma of the skin,2009,Persons,85-89,134
Actual,Melanoma of the skin,2009,Males,90+,36
Actual,Melanoma of the skin,2009,Females,90+,38
Actual,Melanoma of the skin,2009,Persons,90+,74
Actual,Melanoma of the skin,2009,Males,All ages combined,948
Actual,Melanoma of the skin,2009,Females,All ages combined,465
Actual,Melanoma of the skin,2009,Persons,All ages combined,"1,413"
Actual,Melanoma of the skin,2010,Males,00-04,1
Actual,Melanoma of the skin,2010,Persons,00-04,1
Actual,Melanoma of the skin,2010,Males,15-19,1
Actual,Melanoma of the skin,2010,Persons,15-19,1
Actual,Melanoma of the skin,2010,Females,20-24,2
Actual,Melanoma of the skin,2010,Persons,20-24,2
Actual,Melanoma of the skin,2010,Males,25-29,6
Actual,Melanoma of the skin,2010,Females,25-29,5
Actual,Melanoma of the skin,2010,Persons,25-29,11
Actual,Melanoma of the skin,2010,Males,30-34,10
Actual,Melanoma of the skin,2010,Females,30-34,3
Actual,Melanoma of the skin,2010,Persons,30-34,13
Actual,Melanoma of the skin,2010,Males,35-39,19
Actual,Melanoma of the skin,2010,Females,35-39,10
Actual,Melanoma of the skin,2010,Persons,35-39,29
Actual,Melanoma of the skin,2010,Males,40-44,17
Actual,Melanoma of the skin,2010,Females,40-44,22
Actual,Melanoma of the skin,2010,Persons,40-44,39
Actual,Melanoma of the skin,2010,Males,45-49,37
Actual,Melanoma of the skin,2010,Females,45-49,14
Actual,Melanoma of the skin,2010,Persons,45-49,51
Actual,Melanoma of the skin,2010,Males,50-54,47
Actual,Melanoma of the skin,2010,Females,50-54,30
Actual,Melanoma of the skin,2010,Persons,50-54,77
Actual,Melanoma of the skin,2010,Males,55-59,77
Actual,Melanoma of the skin,2010,Females,55-59,42
Actual,Melanoma of the skin,2010,Persons,55-59,119
Actual,Melanoma of the skin,2010,Males,60-64,112
Actual,Melanoma of the skin,2010,Females,60-64,47
Actual,Melanoma of the skin,2010,Persons,60-64,159
Actual,Melanoma of the skin,2010,Males,65-69,115
Actual,Melanoma of the skin,2010,Females,65-69,41
Actual,Melanoma of the skin,2010,Persons,65-69,156
Actual,Melanoma of the skin,2010,Males,70-74,128
Actual,Melanoma of the skin,2010,Females,70-74,52
Actual,Melanoma of the skin,2010,Persons,70-74,180
Actual,Melanoma of the skin,2010,Males,75-79,122
Actual,Melanoma of the skin,2010,Females,75-79,49
Actual,Melanoma of the skin,2010,Persons,75-79,171
Actual,Melanoma of the skin,2010,Males,80-84,147
Actual,Melanoma of the skin,2010,Females,80-84,57
Actual,Melanoma of the skin,2010,Persons,80-84,204
Actual,Melanoma of the skin,2010,Males,85-89,105
Actual,Melanoma of the skin,2010,Females,85-89,44
Actual,Melanoma of the skin,2010,Persons,85-89,149
Actual,Melanoma of the skin,2010,Males,90+,40
Actual,Melanoma of the skin,2010,Females,90+,30
Actual,Melanoma of the skin,2010,Persons,90+,70
Actual,Melanoma of the skin,2010,Males,All ages combined,984
Actual,Melanoma of the skin,2010,Females,All ages combined,448
Actual,Melanoma of the skin,2010,Persons,All ages combined,"1,432"
Actual,Melanoma of the skin,2011,Males,20-24,1
Actual,Melanoma of the skin,2011,Females,20-24,2
Actual,Melanoma of the skin,2011,Persons,20-24,3
Actual,Melanoma of the skin,2011,Males,25-29,10
Actual,Melanoma of the skin,2011,Females,25-29,4
Actual,Melanoma of the skin,2011,Persons,25-29,14
Actual,Melanoma of the skin,2011,Males,30-34,10
Actual,Melanoma of the skin,2011,Females,30-34,8
Actual,Melanoma of the skin,2011,Persons,30-34,18
Actual,Melanoma of the skin,2011,Males,35-39,12
Actual,Melanoma of the skin,2011,Females,35-39,18
Actual,Melanoma of the skin,2011,Persons,35-39,30
Actual,Melanoma of the skin,2011,Males,40-44,31
Actual,Melanoma of the skin,2011,Females,40-44,17
Actual,Melanoma of the skin,2011,Persons,40-44,48
Actual,Melanoma of the skin,2011,Males,45-49,34
Actual,Melanoma of the skin,2011,Females,45-49,19
Actual,Melanoma of the skin,2011,Persons,45-49,53
Actual,Melanoma of the skin,2011,Males,50-54,54
Actual,Melanoma of the skin,2011,Females,50-54,28
Actual,Melanoma of the skin,2011,Persons,50-54,82
Actual,Melanoma of the skin,2011,Males,55-59,80
Actual,Melanoma of the skin,2011,Females,55-59,33
Actual,Melanoma of the skin,2011,Persons,55-59,113
Actual,Melanoma of the skin,2011,Males,60-64,115
Actual,Melanoma of the skin,2011,Females,60-64,46
Actual,Melanoma of the skin,2011,Persons,60-64,161
Actual,Melanoma of the skin,2011,Males,65-69,112
Actual,Melanoma of the skin,2011,Females,65-69,32
Actual,Melanoma of the skin,2011,Persons,65-69,144
Actual,Melanoma of the skin,2011,Males,70-74,141
Actual,Melanoma of the skin,2011,Females,70-74,41
Actual,Melanoma of the skin,2011,Persons,70-74,182
Actual,Melanoma of the skin,2011,Males,75-79,157
Actual,Melanoma of the skin,2011,Females,75-79,52
Actual,Melanoma of the skin,2011,Persons,75-79,209
Actual,Melanoma of the skin,2011,Males,80-84,149
Actual,Melanoma of the skin,2011,Females,80-84,64
Actual,Melanoma of the skin,2011,Persons,80-84,213
Actual,Melanoma of the skin,2011,Males,85-89,109
Actual,Melanoma of the skin,2011,Females,85-89,67
Actual,Melanoma of the skin,2011,Persons,85-89,176
Actual,Melanoma of the skin,2011,Males,90+,60
Actual,Melanoma of the skin,2011,Females,90+,39
Actual,Melanoma of the skin,2011,Persons,90+,99
Actual,Melanoma of the skin,2011,Males,All ages combined,"1,075"
Actual,Melanoma of the skin,2011,Females,All ages combined,470
Actual,Melanoma of the skin,2011,Persons,All ages combined,"1,545"
Actual,Melanoma of the skin,2012,Males,15-19,1
Actual,Melanoma of the skin,2012,Persons,15-19,1
Actual,Melanoma of the skin,2012,Males,20-24,1
Actual,Melanoma of the skin,2012,Females,20-24,3
Actual,Melanoma of the skin,2012,Persons,20-24,4
Actual,Melanoma of the skin,2012,Males,25-29,10
Actual,Melanoma of the skin,2012,Females,25-29,7
Actual,Melanoma of the skin,2012,Persons,25-29,17
Actual,Melanoma of the skin,2012,Males,30-34,7
Actual,Melanoma of the skin,2012,Females,30-34,7
Actual,Melanoma of the skin,2012,Persons,30-34,14
Actual,Melanoma of the skin,2012,Males,35-39,16
Actual,Melanoma of the skin,2012,Females,35-39,7
Actual,Melanoma of the skin,2012,Persons,35-39,23
Actual,Melanoma of the skin,2012,Males,40-44,15
Actual,Melanoma of the skin,2012,Females,40-44,20
Actual,Melanoma of the skin,2012,Persons,40-44,35
Actual,Melanoma of the skin,2012,Males,45-49,34
Actual,Melanoma of the skin,2012,Females,45-49,19
Actual,Melanoma of the skin,2012,Persons,45-49,53
Actual,Melanoma of the skin,2012,Males,50-54,49
